fid,class1,class2,subclass2,class3,croptyp2,partition
4213,**,X,**,**,X,10
4214,**,X,**,**,X,95
4215,**,X,**,**,X,4
4216,**,X,**,**,X,90
4218,**,X,**,**,X,29
4219,**,X,**,**,X,22
4221,**,X,**,**,X,38
4223,**,X,**,**,X,58
4224,**,X,**,**,X,57
4225,**,X,**,**,X,53
4227,**,X,**,**,X,92
4232,**,X,**,**,X,61
4234,**,X,**,**,X,93
4237,**,X,**,**,X,48
4241,**,X,**,**,X,24
4242,**,X,**,**,X,41
4244,**,X,**,**,X,99
4246,**,X,**,**,X,79
4247,**,X,**,**,X,81
4248,**,X,**,**,X,100
4249,**,X,**,**,X,35
4252,**,X,**,**,X,15
4253,**,X,**,**,X,48
4255,**,X,**,**,X,31
4256,**,X,**,**,X,36
4257,**,X,**,**,X,48
4258,**,X,**,**,X,5
4259,**,X,**,**,X,64
4262,**,X,**,**,X,60
4263,**,X,**,**,X,91
4265,**,X,**,**,X,8
4266,**,X,**,**,X,1
4269,**,X,**,**,X,74
4272,**,X,**,**,X,42
4274,**,X,**,**,X,92
4275,**,X,**,**,X,74
4280,**,X,**,**,X,97
4284,**,X,**,**,X,50
4286,**,X,**,**,X,4
4287,**,X,**,**,X,26
4289,**,X,**,**,X,94
4290,**,X,**,**,X,55
4303,**,X,**,**,X,42
4307,**,X,**,**,X,61
4309,**,X,**,**,X,17
4313,**,X,**,**,X,92
4314,**,X,**,**,X,28
4319,**,X,**,**,X,96
4322,**,X,**,**,X,7
4324,**,X,**,**,X,68
4325,**,X,**,**,X,28
4329,**,X,**,**,X,44
4330,**,X,**,**,X,1
4331,**,X,**,**,X,46
4332,**,X,**,**,X,25
4333,**,X,**,**,X,67
4334,**,X,**,**,X,4
4335,**,X,**,**,X,67
4337,**,X,**,**,X,73
4338,**,X,**,**,X,57
4339,**,X,**,**,X,50
4340,**,X,**,**,X,40
4342,**,X,**,**,X,1
4343,**,X,**,**,X,64
4344,**,X,**,**,X,31
4350,**,X,**,**,X,33
4352,**,X,**,**,X,82
4353,**,X,**,**,X,40
4354,**,X,**,**,X,9
4355,**,X,**,**,X,60
4357,**,X,**,**,X,50
4359,**,X,**,**,X,90
4360,**,X,**,**,X,49
4362,**,X,**,**,X,57
4363,**,X,**,**,X,99
4364,**,X,**,**,X,4
4366,**,X,**,**,X,74
4369,**,X,**,**,X,68
4374,**,X,**,**,X,13
4378,**,X,**,**,X,97
4379,**,X,**,**,X,62
4383,**,X,**,**,X,99
4387,**,X,**,**,X,28
4388,**,X,**,**,X,72
4389,**,X,**,**,X,86
4393,**,X,**,**,X,90
4394,**,X,**,**,X,62
4395,**,X,**,**,X,69
4396,**,X,**,**,X,67
4400,**,X,**,**,X,37
4401,**,X,**,**,X,2
4404,**,X,**,**,X,52
4408,**,X,**,**,X,44
4411,**,X,**,**,X,12
4412,**,X,**,**,X,2
4415,**,X,**,**,X,27
4416,**,X,**,**,X,18
4417,**,X,**,**,X,96
4418,**,X,**,**,X,64
4419,**,X,**,**,X,82
4421,**,X,**,**,X,14
4423,**,X,**,**,X,10
4425,**,X,**,**,X,22
4426,**,X,**,**,X,39
4427,**,X,**,**,X,17
4429,**,X,**,**,X,69
4430,**,X,**,**,X,18
4434,**,X,**,**,X,51
4435,**,X,**,**,X,77
4438,**,X,**,**,X,29
4439,**,X,**,**,X,38
4440,**,X,**,**,X,94
4441,**,X,**,**,X,3
4442,**,X,**,**,X,45
4446,**,X,**,**,X,25
4448,**,X,**,**,X,87
4455,**,X,**,**,X,24
4457,**,X,**,**,X,56
4459,**,X,**,**,X,61
4464,**,X,**,**,X,60
4468,**,X,**,**,X,100
4469,**,X,**,**,X,90
4470,**,X,**,**,X,31
4471,**,X,**,**,X,40
4473,**,X,**,**,X,43
4474,**,X,**,**,X,83
4475,**,X,**,**,X,8
4476,**,X,**,**,X,27
4477,**,X,**,**,X,88
4479,**,X,**,**,X,79
4480,**,X,**,**,X,38
4481,**,X,**,**,X,52
4483,**,X,**,**,X,34
4487,**,X,**,**,X,73
4488,**,X,**,**,X,70
4489,**,X,**,**,X,29
4491,**,X,**,**,X,46
4493,**,X,**,**,X,34
4496,**,X,**,**,X,29
4497,**,X,**,**,X,28
4498,**,X,**,**,X,72
4499,**,X,**,**,X,67
4501,**,X,**,**,X,40
4502,**,X,**,**,X,75
4503,**,X,**,**,X,7
4504,**,X,**,**,X,4
4505,**,X,**,**,X,75
4506,**,X,**,**,X,44
4508,**,X,**,**,X,34
4514,**,X,**,**,X,74
4515,**,X,**,**,X,38
4519,**,X,**,**,X,100
4523,**,X,**,**,X,42
4524,**,X,**,**,X,8
4525,**,X,**,**,X,69
4526,**,X,**,**,X,91
4527,**,X,**,**,X,61
4528,**,X,**,**,X,26
4529,**,X,**,**,X,46
4530,**,X,**,**,X,98
4531,**,X,**,**,X,93
4532,**,X,**,**,X,2
4533,**,X,**,**,X,74
4534,**,X,**,**,X,68
4535,**,X,**,**,X,33
4536,**,X,**,**,X,18
4537,**,X,**,**,X,32
4538,**,X,**,**,X,87
4539,**,X,**,**,X,51
4540,**,X,**,**,X,90
4541,**,X,**,**,X,81
4542,**,X,**,**,X,45
4543,**,X,**,**,X,99
4544,**,X,**,**,X,45
4545,**,X,**,**,X,15
4546,**,X,**,**,X,68
4547,**,X,**,**,X,12
4548,**,X,**,**,X,20
4549,**,X,**,**,X,94
4550,**,X,**,**,X,79
4551,**,X,**,**,X,94
4552,**,X,**,**,X,89
4553,**,X,**,**,X,27
4554,**,X,**,**,X,42
4555,**,X,**,**,X,40
4556,**,X,**,**,X,61
4557,**,X,**,**,X,49
4558,**,X,**,**,X,26
4559,**,X,**,**,X,88
4560,**,X,**,**,X,21
4561,**,X,**,**,X,88
4562,**,X,**,**,X,26
4563,**,X,**,**,X,6
4564,**,X,**,**,X,84
4565,**,X,**,**,X,57
4566,**,X,**,**,X,65
4567,**,X,**,**,X,99
4568,**,X,**,**,X,100
4569,**,X,**,**,X,69
4570,**,X,**,**,X,96
4571,**,X,**,**,X,87
4572,**,X,**,**,X,45
4573,**,X,**,**,X,10
4574,**,X,**,**,X,62
4575,**,X,**,**,X,57
4576,**,X,**,**,X,64
4577,**,X,**,**,X,16
4578,**,X,**,**,X,19
4579,**,X,**,**,X,48
4580,**,X,**,**,X,9
4581,**,X,**,**,X,80
4582,**,X,**,**,X,37
4583,**,X,**,**,X,86
4584,**,X,**,**,X,17
4585,**,X,**,**,X,68
4586,**,X,**,**,X,66
4587,**,X,**,**,X,37
4588,**,X,**,**,X,37
4589,**,X,**,**,X,11
4590,**,X,**,**,X,80
4591,**,X,**,**,X,92
4592,**,X,**,**,X,62
4593,**,X,**,**,X,68
4594,**,X,**,**,X,7
4595,**,X,**,**,X,85
4596,**,X,**,**,X,44
4597,**,X,**,**,X,56
4598,**,X,**,**,X,8
4599,**,X,**,**,X,52
4600,**,X,**,**,X,52
4601,**,X,**,**,X,30
4602,**,X,**,**,X,46
4603,**,X,**,**,X,46
4604,**,X,**,**,X,100
4605,**,X,**,**,X,88
4606,**,X,**,**,X,49
4607,**,X,**,**,X,72
4608,**,X,**,**,X,87
4609,**,X,**,**,X,79
4610,**,X,**,**,X,92
4611,**,X,**,**,X,93
4612,**,X,**,**,X,84
4613,**,X,**,**,X,32
4614,**,X,**,**,X,92
4615,**,X,**,**,X,20
4616,**,X,**,**,X,86
4617,**,X,**,**,X,85
4618,**,X,**,**,X,74
4619,**,X,**,**,X,78
4620,**,X,**,**,X,75
4621,**,X,**,**,X,100
4622,**,X,**,**,X,88
4623,**,X,**,**,X,94
4624,**,X,**,**,X,27
4625,**,X,**,**,X,33
4626,**,X,**,**,X,38
4627,**,X,**,**,X,1
4628,**,X,**,**,X,86
4629,**,X,**,**,X,70
4630,**,X,**,**,X,18
4631,**,X,**,**,X,61
4632,**,X,**,**,X,43
4633,**,X,**,**,X,88
4634,**,X,**,**,X,25
4635,**,X,**,**,X,10
4636,**,X,**,**,X,27
4637,**,X,**,**,X,49
4638,**,X,**,**,X,55
4639,**,X,**,**,X,69
4640,**,X,**,**,X,36
4641,**,X,**,**,X,98
4642,**,X,**,**,X,27
4643,**,X,**,**,X,21
4644,**,X,**,**,X,85
4645,**,X,**,**,X,58
4646,**,X,**,**,X,43
4647,**,X,**,**,X,64
4648,**,X,**,**,X,90
4649,**,X,**,**,X,13
4650,**,X,**,**,X,93
4651,**,X,**,**,X,3
4652,**,X,**,**,X,41
4653,**,X,**,**,X,56
4654,**,X,**,**,X,16
4655,**,X,**,**,X,7
4656,**,X,**,**,X,17
4657,**,X,**,**,X,68
4659,**,X,**,**,X,8
4660,**,X,**,**,X,95
4661,**,X,**,**,X,89
4662,**,X,**,**,X,66
4663,**,X,**,**,X,80
4664,**,X,**,**,X,11
4665,**,X,**,**,X,9
4666,**,X,**,**,X,8
4667,**,X,**,**,X,75
4668,**,X,**,**,X,34
4669,**,X,**,**,X,62
4670,**,X,**,**,X,29
4671,**,X,**,**,X,66
4672,**,X,**,**,X,5
4673,**,X,**,**,X,91
4674,**,X,**,**,X,33
4675,**,X,**,**,X,30
4676,**,X,**,**,X,19
4677,**,X,**,**,X,56
4678,**,X,**,**,X,72
4679,**,X,**,**,X,22
4680,**,X,**,**,X,89
4681,**,X,**,**,X,60
4682,**,X,**,**,X,100
4683,**,X,**,**,X,57
4684,**,X,**,**,X,95
4685,**,X,**,**,X,22
4686,**,X,**,**,X,61
4687,**,X,**,**,X,9
4688,**,X,**,**,X,30
4689,**,X,**,**,X,62
4690,**,X,**,**,X,78
4691,**,X,**,**,X,43
4692,**,X,**,**,X,68
4693,**,X,**,**,X,19
4694,**,X,**,**,X,43
4695,**,X,**,**,X,44
4696,**,X,**,**,X,82
4697,**,X,**,**,X,31
4698,**,X,**,**,X,58
4699,**,X,**,**,X,64
4700,**,X,**,**,X,71
4701,**,X,**,**,X,69
4702,**,X,**,**,X,40
4703,**,X,**,**,X,30
4704,**,X,**,**,X,96
4705,**,X,**,**,X,76
4706,**,X,**,**,X,8
4707,**,X,**,**,X,46
4708,**,X,**,**,X,22
4709,**,X,**,**,X,95
4710,**,X,**,**,X,60
4711,**,X,**,**,X,72
4712,**,X,**,**,X,15
4713,**,X,**,**,X,4
4714,**,X,**,**,X,15
4715,**,X,**,**,X,13
4716,**,X,**,**,X,78
4717,**,X,**,**,X,56
4718,**,X,**,**,X,20
4719,**,X,**,**,X,40
4720,**,X,**,**,X,27
4721,**,X,**,**,X,100
4722,**,X,**,**,X,53
4723,**,X,**,**,X,78
4724,**,X,**,**,X,9
4725,**,X,**,**,X,63
4726,**,X,**,**,X,22
4727,**,X,**,**,X,79
4728,**,X,**,**,X,96
4729,**,X,**,**,X,3
4730,**,X,**,**,X,20
4731,**,X,**,**,X,100
4732,**,X,**,**,X,8
4733,**,X,**,**,X,22
4734,**,X,**,**,X,36
4735,**,X,**,**,X,64
4736,**,X,**,**,X,63
4737,**,X,**,**,X,2
4738,**,X,**,**,X,3
4739,**,X,**,**,X,73
4740,**,X,**,**,X,67
4741,**,X,**,**,X,52
4742,**,X,**,**,X,53
4743,**,X,**,**,X,55
4744,**,X,**,**,X,49
4745,**,X,**,**,X,91
4746,**,X,**,**,X,57
4747,**,X,**,**,X,63
4748,**,X,**,**,X,52
4749,**,X,**,**,X,91
4750,**,X,**,**,X,20
4751,**,X,**,**,X,46
4752,**,X,**,**,X,95
4753,**,X,**,**,X,37
4754,**,X,**,**,X,77
4755,**,X,**,**,X,15
4756,**,X,**,**,X,82
4757,**,X,**,**,X,69
4758,**,X,**,**,X,31
4759,**,X,**,**,X,46
4760,**,X,**,**,X,65
4761,**,X,**,**,X,81
4762,**,X,**,**,X,71
4763,**,X,**,**,X,11
4764,**,X,**,**,X,7
4765,**,X,**,**,X,38
4766,**,X,**,**,X,1
4767,**,X,**,**,X,69
4768,**,X,**,**,X,67
4769,**,X,**,**,X,3
4770,**,X,**,**,X,88
4771,**,X,**,**,X,66
4772,**,X,**,**,X,15
4773,**,X,**,**,X,72
4774,**,X,**,**,X,3
4775,**,X,**,**,X,23
4776,**,X,**,**,X,65
4777,**,X,**,**,X,9
4778,**,X,**,**,X,30
4779,**,X,**,**,X,68
4780,**,X,**,**,X,77
4781,**,X,**,**,X,54
4782,**,X,**,**,X,78
4783,**,X,**,**,X,30
4784,**,X,**,**,X,22
4785,**,X,**,**,X,6
4786,**,X,**,**,X,13
4787,**,X,**,**,X,31
4788,**,X,**,**,X,38
4789,**,X,**,**,X,45
4790,**,X,**,**,X,2
4791,**,X,**,**,X,38
4792,**,X,**,**,X,42
4793,**,X,**,**,X,82
4794,**,X,**,**,X,44
4795,**,X,**,**,X,15
4796,**,X,**,**,X,47
4797,**,X,**,**,X,43
4798,**,X,**,**,X,43
4799,**,X,**,**,X,15
4800,**,X,**,**,X,1
4801,**,X,**,**,X,61
4802,**,X,**,**,X,74
4803,**,X,**,**,X,12
4804,**,X,**,**,X,22
4805,**,X,**,**,X,31
4806,**,X,**,**,X,93
4807,**,X,**,**,X,92
4808,**,X,**,**,X,37
4809,**,X,**,**,X,49
4810,**,X,**,**,X,31
4811,**,X,**,**,X,72
4812,**,X,**,**,X,91
4813,**,X,**,**,X,30
4814,**,X,**,**,X,47
4815,**,X,**,**,X,42
4816,**,X,**,**,X,45
4817,**,X,**,**,X,27
4818,**,X,**,**,X,90
4819,**,X,**,**,X,81
4820,**,X,**,**,X,48
4821,**,X,**,**,X,55
4822,**,X,**,**,X,59
4823,**,X,**,**,X,78
4824,**,X,**,**,X,33
4825,**,X,**,**,X,36
4826,**,X,**,**,X,67
4827,**,X,**,**,X,99
4828,**,X,**,**,X,63
4829,**,X,**,**,X,28
4830,**,X,**,**,X,56
4831,**,X,**,**,X,93
4832,**,X,**,**,X,44
4833,**,X,**,**,X,44
4834,**,X,**,**,X,100
4835,**,X,**,**,X,90
4836,**,X,**,**,X,7
4837,**,X,**,**,X,97
4838,**,X,**,**,X,44
4839,**,X,**,**,X,37
4840,**,X,**,**,X,56
4841,**,X,**,**,X,87
4842,**,X,**,**,X,99
4843,**,X,**,**,X,56
4844,**,X,**,**,X,44
4845,**,X,**,**,X,32
4846,**,X,**,**,X,76
4847,**,X,**,**,X,36
4848,**,X,**,**,X,53
4849,**,X,**,**,X,69
4850,**,X,**,**,X,76
4851,**,X,**,**,X,37
4852,**,X,**,**,X,39
4853,**,X,**,**,X,87
4854,**,X,**,**,X,100
4855,**,X,**,**,X,26
4856,**,X,**,**,X,78
4857,**,X,**,**,X,17
4858,**,X,**,**,X,63
4859,**,X,**,**,X,36
4860,**,X,**,**,X,39
4861,**,X,**,**,X,41
4862,**,X,**,**,X,93
4863,**,X,**,**,X,73
4864,**,X,**,**,X,71
4865,**,X,**,**,X,34
4866,**,X,**,**,X,34
4867,**,X,**,**,X,74
4868,**,X,**,**,X,24
4869,**,X,**,**,X,46
4870,**,X,**,**,X,8
4871,**,X,**,**,X,62
4872,**,X,**,**,X,59
4873,**,X,**,**,X,73
4874,**,X,**,**,X,73
4875,**,X,**,**,X,39
4876,**,X,**,**,X,22
4877,**,X,**,**,X,50
4878,**,X,**,**,X,69
4879,**,X,**,**,X,62
4880,**,X,**,**,X,45
4881,**,X,**,**,X,51
4882,**,X,**,**,X,51
4883,**,X,**,**,X,90
4884,**,X,**,**,X,53
4885,**,X,**,**,X,5
4886,**,X,**,**,X,61
4887,**,X,**,**,X,45
4888,**,X,**,**,X,45
4889,**,X,**,**,X,40
4890,**,X,**,**,X,94
4891,**,X,**,**,X,4
4892,**,X,**,**,X,56
4893,**,X,**,**,X,16
4894,**,X,**,**,X,1
4895,**,X,**,**,X,74
4896,**,X,**,**,X,76
4897,**,X,**,**,X,22
4898,**,X,**,**,X,1
4899,**,X,**,**,X,76
4900,**,X,**,**,X,17
4901,**,X,**,**,X,10
4902,**,X,**,**,X,94
4903,**,X,**,**,X,71
4904,**,X,**,**,X,35
4905,**,X,**,**,X,34
4906,**,X,**,**,X,69
4907,**,X,**,**,X,80
4908,**,X,**,**,X,45
4909,**,X,**,**,X,1
4910,**,X,**,**,X,80
4911,**,X,**,**,X,9
4912,**,X,**,**,X,31
4913,**,X,**,**,X,20
4914,**,X,**,**,X,99
4915,**,X,**,**,X,42
4916,**,X,**,**,X,74
4917,**,X,**,**,X,96
4918,**,X,**,**,X,40
4919,**,X,**,**,X,24
4920,**,X,**,**,X,2
4921,**,X,**,**,X,39
4922,**,X,**,**,X,44
4923,**,X,**,**,X,74
4924,**,X,**,**,X,3
4925,**,X,**,**,X,42
4926,**,X,**,**,X,32
4927,**,X,**,**,X,83
4928,**,X,**,**,X,17
4929,**,X,**,**,X,6
4930,**,X,**,**,X,87
4931,**,X,**,**,X,34
4932,**,X,**,**,X,54
4933,**,X,**,**,X,73
4934,**,X,**,**,X,24
4935,**,X,**,**,X,23
4936,**,X,**,**,X,27
4937,**,X,**,**,X,58
4938,**,X,**,**,X,52
4939,**,X,**,**,X,90
4940,**,X,**,**,X,69
4941,**,X,**,**,X,45
4942,**,X,**,**,X,61
4943,**,X,**,**,X,75
4944,**,X,**,**,X,96
4945,**,X,**,**,X,65
4946,**,X,**,**,X,100
4947,**,X,**,**,X,85
4948,**,X,**,**,X,79
4949,**,X,**,**,X,68
4950,**,X,**,**,X,44
4951,**,X,**,**,X,5
4952,**,X,**,**,X,77
4953,**,X,**,**,X,10
4954,**,X,**,**,X,73
4955,**,X,**,**,X,48
4956,**,X,**,**,X,11
4957,**,X,**,**,X,8
4958,**,X,**,**,X,51
4959,**,X,**,**,X,53
4960,**,X,**,**,X,51
4961,**,X,**,**,X,66
4962,**,X,**,**,X,37
4963,**,X,**,**,X,13
4964,**,X,**,**,X,31
4965,**,X,**,**,X,17
4966,**,X,**,**,X,98
4967,**,X,**,**,X,53
4968,**,X,**,**,X,65
4969,**,X,**,**,X,97
4970,**,X,**,**,X,66
4971,**,X,**,**,X,94
4972,**,X,**,**,X,92
4973,**,X,**,**,X,70
4974,**,X,**,**,X,52
4975,**,X,**,**,X,76
4976,**,X,**,**,X,6
4977,**,X,**,**,X,11
4978,**,X,**,**,X,47
4979,**,X,**,**,X,80
4980,**,X,**,**,X,71
4981,**,X,**,**,X,6
4982,**,X,**,**,X,65
4983,**,X,**,**,X,15
4984,**,X,**,**,X,88
4985,**,X,**,**,X,52
4986,**,X,**,**,X,2
4987,**,X,**,**,X,17
4988,**,X,**,**,X,63
4989,**,X,**,**,X,78
4990,**,X,**,**,X,46
4991,**,X,**,**,X,57
4992,**,X,**,**,X,63
4993,**,X,**,**,X,71
4994,**,X,**,**,X,1
4995,**,X,**,**,X,23
4996,**,X,**,**,X,38
4997,**,X,**,**,X,14
4998,**,X,**,**,X,47
4999,**,X,**,**,X,19
5000,**,X,**,**,X,51
5001,**,X,**,**,X,1
5002,**,X,**,**,X,89
5003,**,X,**,**,X,57
5004,**,X,**,**,X,46
5005,**,X,**,**,X,48
5006,**,X,**,**,X,14
5007,**,X,**,**,X,20
5008,**,X,**,**,X,5
5009,**,X,**,**,X,64
5010,**,X,**,**,X,80
5011,**,X,**,**,X,20
5012,**,X,**,**,X,99
5013,**,X,**,**,X,2
5014,**,X,**,**,X,4
5015,**,X,**,**,X,35
5016,**,X,**,**,X,100
5017,**,X,**,**,X,6
5018,**,X,**,**,X,82
5019,**,X,**,**,X,81
5020,**,X,**,**,X,38
5021,**,X,**,**,X,93
5022,**,X,**,**,X,13
5023,**,X,**,**,X,50
5024,**,X,**,**,X,45
5025,**,X,**,**,X,90
5026,**,X,**,**,X,10
5027,**,X,**,**,X,66
5028,**,X,**,**,X,71
5029,**,X,**,**,X,22
5030,**,X,**,**,X,45
5031,**,X,**,**,X,55
5032,**,X,**,**,X,47
5033,**,X,**,**,X,70
5034,**,X,**,**,X,32
5035,**,X,**,**,X,72
5036,**,X,**,**,X,76
5037,**,X,**,**,X,57
5038,**,X,**,**,X,63
5039,**,X,**,**,X,42
5040,**,X,**,**,X,94
5041,**,X,**,**,X,11
5042,**,X,**,**,X,17
5043,**,X,**,**,X,96
5044,**,X,**,**,X,53
5045,**,X,**,**,X,47
5046,**,X,**,**,X,24
5047,**,X,**,**,X,95
5048,**,X,**,**,X,8
5049,**,X,**,**,X,98
5050,**,X,**,**,X,76
5051,**,X,**,**,X,64
5052,**,X,**,**,X,11
5053,**,X,**,**,X,54
5054,**,X,**,**,X,83
5055,**,X,**,**,X,78
5056,**,X,**,**,X,29
5057,**,X,**,**,X,94
5058,**,X,**,**,X,3
5059,**,X,**,**,X,40
5060,**,X,**,**,X,19
5061,**,X,**,**,X,32
5062,**,X,**,**,X,82
5063,**,X,**,**,X,47
5064,**,X,**,**,X,11
5065,**,X,**,**,X,32
5066,**,X,**,**,X,44
5067,**,X,**,**,X,97
5068,**,X,**,**,X,55
5069,**,X,**,**,X,21
5070,**,X,**,**,X,37
5071,**,X,**,**,X,56
5072,**,X,**,**,X,96
5073,**,X,**,**,X,93
5074,**,X,**,**,X,79
5075,**,X,**,**,X,78
5076,**,X,**,**,X,28
5077,**,X,**,**,X,27
5078,**,X,**,**,X,58
5079,**,X,**,**,X,85
5080,**,X,**,**,X,3
5081,**,X,**,**,X,87
5082,**,X,**,**,X,14
5083,**,X,**,**,X,64
5084,**,X,**,**,X,13
5085,**,X,**,**,X,42
5086,**,X,**,**,X,32
5087,**,X,**,**,X,33
5088,**,X,**,**,X,58
5089,**,X,**,**,X,93
5090,**,X,**,**,X,12
5091,**,X,**,**,X,77
5092,**,X,**,**,X,81
5093,**,X,**,**,X,35
5094,**,X,**,**,X,50
5095,**,X,**,**,X,7
5096,**,X,**,**,X,42
5097,**,X,**,**,X,12
5098,**,X,**,**,X,29
5099,**,X,**,**,X,54
5100,**,X,**,**,X,48
5101,**,X,**,**,X,62
5102,**,X,**,**,X,18
5103,**,X,**,**,X,29
5104,**,X,**,**,X,43
5105,**,X,**,**,X,47
5106,**,X,**,**,X,79
5107,**,X,**,**,X,60
5108,**,X,**,**,X,14
5109,**,X,**,**,X,43
5110,**,X,**,**,X,81
5111,**,X,**,**,X,24
5112,**,X,**,**,X,31
5113,**,X,**,**,X,85
5114,**,X,**,**,X,6
5115,**,X,**,**,X,54
5116,**,X,**,**,X,75
5117,**,X,**,**,X,98
5118,**,X,**,**,X,62
5119,**,X,**,**,X,38
5120,**,X,**,**,X,6
5121,**,X,**,**,X,36
5122,**,X,**,**,X,84
5123,**,X,**,**,X,43
5124,**,X,**,**,X,91
5125,**,X,**,**,X,43
5126,**,X,**,**,X,68
5127,**,X,**,**,X,44
5128,**,X,**,**,X,16
5129,**,X,**,**,X,25
5130,**,X,**,**,X,80
5131,**,X,**,**,X,65
5132,**,X,**,**,X,72
5133,**,X,**,**,X,97
5134,**,X,**,**,X,69
5135,**,X,**,**,X,43
5136,**,X,**,**,X,53
5137,**,X,**,**,X,52
5138,**,X,**,**,X,37
5139,**,X,**,**,X,82
5140,**,X,**,**,X,29
5141,**,X,**,**,X,89
5142,**,X,**,**,X,79
5143,**,X,**,**,X,53
5144,**,X,**,**,X,50
5145,**,X,**,**,X,13
5146,**,X,**,**,X,33
5147,**,X,**,**,X,62
5148,**,X,**,**,X,49
5149,**,X,**,**,X,68
5150,**,X,**,**,X,68
5151,**,X,**,**,X,19
5152,**,X,**,**,X,89
5153,**,X,**,**,X,86
5154,**,X,**,**,X,76
5155,**,X,**,**,X,50
5156,**,X,**,**,X,4
5157,**,X,**,**,X,94
5158,**,X,**,**,X,77
5159,**,X,**,**,X,46
5160,**,X,**,**,X,12
5161,**,X,**,**,X,62
5162,**,X,**,**,X,99
5163,**,X,**,**,X,60
5164,**,X,**,**,X,96
5165,**,X,**,**,X,41
5166,**,X,**,**,X,65
5167,**,X,**,**,X,15
5168,**,X,**,**,X,18
5169,**,X,**,**,X,76
5170,**,X,**,**,X,21
5171,**,X,**,**,X,16
5172,**,X,**,**,X,41
5173,**,X,**,**,X,55
5174,**,X,**,**,X,45
5175,**,X,**,**,X,95
5176,**,X,**,**,X,71
5177,**,X,**,**,X,16
5178,**,X,**,**,X,32
5179,**,X,**,**,X,87
5180,**,X,**,**,X,4
5181,**,X,**,**,X,47
5182,**,X,**,**,X,68
5183,**,X,**,**,X,8
5184,**,X,**,**,X,18
5185,**,X,**,**,X,59
5186,**,X,**,**,X,72
5187,**,X,**,**,X,6
5188,**,X,**,**,X,74
5189,**,X,**,**,X,20
5190,**,X,**,**,X,31
5191,**,X,**,**,X,87
5192,**,X,**,**,X,76
5193,**,X,**,**,X,10
5194,**,X,**,**,X,31
5195,**,X,**,**,X,98
5196,**,X,**,**,X,59
5197,**,X,**,**,X,53
5198,**,X,**,**,X,71
5199,**,X,**,**,X,65
5200,**,X,**,**,X,72
5201,**,X,**,**,X,16
5202,**,X,**,**,X,3
5203,**,X,**,**,X,28
5204,**,X,**,**,X,85
5205,**,X,**,**,X,32
5206,**,X,**,**,X,66
5207,**,X,**,**,X,83
5208,**,X,**,**,X,53
5209,**,X,**,**,X,49
5210,**,X,**,**,X,70
5211,**,X,**,**,X,13
5212,**,X,**,**,X,31
5213,**,X,**,**,X,6
5214,**,X,**,**,X,2
5215,**,X,**,**,X,62
5216,**,X,**,**,X,84
5217,**,X,**,**,X,72
5218,**,X,**,**,X,1
5219,**,X,**,**,X,51
5220,**,X,**,**,X,51
5221,**,X,**,**,X,100
5222,**,X,**,**,X,22
5223,**,X,**,**,X,85
5224,**,X,**,**,X,90
5225,**,X,**,**,X,31
5226,**,X,**,**,X,5
5227,**,X,**,**,X,71
5228,**,X,**,**,X,16
5229,**,X,**,**,X,3
5230,**,X,**,**,X,84
5231,**,X,**,**,X,30
5232,**,X,**,**,X,73
5233,**,X,**,**,X,93
5234,**,X,**,**,X,10
5235,**,X,**,**,X,93
5236,**,X,**,**,X,45
5237,**,X,**,**,X,44
5238,**,X,**,**,X,89
5239,**,X,**,**,X,32
5240,**,X,**,**,X,17
5241,**,X,**,**,X,43
5242,**,X,**,**,X,98
5243,**,X,**,**,X,65
5244,**,X,**,**,X,50
5245,**,X,**,**,X,84
5246,**,X,**,**,X,14
5247,**,X,**,**,X,79
5248,**,X,**,**,X,34
5249,**,X,**,**,X,46
5250,**,X,**,**,X,7
5251,**,X,**,**,X,43
5252,**,X,**,**,X,93
5253,**,X,**,**,X,70
5254,**,X,**,**,X,82
5255,**,X,**,**,X,84
5256,**,X,**,**,X,33
5257,**,X,**,**,X,58
5258,**,X,**,**,X,84
5259,**,X,**,**,X,92
5260,**,X,**,**,X,28
5261,**,X,**,**,X,37
5262,**,X,**,**,X,31
5263,**,X,**,**,X,64
5264,**,X,**,**,X,35
5265,**,X,**,**,X,44
5266,**,X,**,**,X,21
5267,**,X,**,**,X,63
5268,**,X,**,**,X,57
5269,**,X,**,**,X,99
5270,**,X,**,**,X,86
5271,**,X,**,**,X,4
5272,**,X,**,**,X,63
5273,**,X,**,**,X,93
5274,**,X,**,**,X,16
5275,**,X,**,**,X,19
5276,**,X,**,**,X,42
5277,**,X,**,**,X,95
5278,**,X,**,**,X,99
5279,**,X,**,**,X,47
5280,**,X,**,**,X,98
5281,**,X,**,**,X,19
5282,**,X,**,**,X,62
5283,**,X,**,**,X,84
5284,**,X,**,**,X,67
5285,**,X,**,**,X,36
5286,**,X,**,**,X,28
5287,**,X,**,**,X,90
5288,**,X,**,**,X,63
5289,**,X,**,**,X,61
5290,**,X,**,**,X,53
5291,**,X,**,**,X,56
5292,**,X,**,**,X,10
5293,**,X,**,**,X,41
5294,**,X,**,**,X,27
5295,**,X,**,**,X,24
5296,**,X,**,**,X,15
5297,**,X,**,**,X,34
5298,**,X,**,**,X,82
5299,**,X,**,**,X,93
5300,**,X,**,**,X,45
5301,**,X,**,**,X,78
5302,**,X,**,**,X,87
